Species,Plot,Year,Date,Subplot,n.seed.inf,n.ind,Treat.Code,p.viable
Calycadenia pauciflora,23,2017,8/20/17,Grass,2,11,W,0.4575
Clarkia purpurea,23,2017,6/27/17,Grass,0,3,W,0.342727273
Clarkia purpurea,23,2017,6/27/17,Grass,4,4,W,0.342727273
Clarkia purpurea,23,2017,6/27/17,Grass,3,2,W,0.342727273
Clarkia purpurea,23,2017,6/27/17,Grass,0,1,W,0.342727273
Hemizonia congesta,23,2017,9/18/17,Grass,3,3,W,0.479375
Hemizonia congesta,23,2017,9/18/17,Grass,3,2,W,0.479375
Hemizonia congesta,23,2017,9/18/17,Grass,3,5,W,0.479375
Hemizonia congesta,23,2017,9/18/17,Grass,3,1,W,0.479375
Hemizonia congesta,23,2017,9/18/17,Grass,3,4,W,0.479375
Lasthenia californica,23,2017,5/15/17,Grass,0,8,W,0.973557692
Lasthenia californica,23,2017,5/15/17,Grass,10,9,W,0.973557692
Lasthenia californica,23,2017,5/15/17,Grass,34,10,W,0.973557692
Lasthenia californica,23,2017,5/15/17,Grass,20,11,W,0.973557692
Lasthenia californica,23,2017,5/15/17,Grass,0,6,W,0.973557692
Lasthenia californica,23,2017,5/15/17,Grass,8,7,W,0.973557692
Lasthenia californica,23,2017,5/15/17,Grass,2,1,W,0.973557692
Lasthenia californica,23,2017,5/15/17,Grass,18,2,W,0.973557692
Lasthenia californica,23,2017,5/15/17,Grass,27,4,W,0.973557692
Lasthenia californica,23,2017,5/15/17,Grass,38,5,W,0.973557692
Lasthenia californica,23,2017,5/15/17,Grass,18,3,W,0.973557692
Agoseris heterophylla,23,2017,6/27/17,No Grass,32,7,W,0.954436451
Agoseris heterophylla,23,2017,6/27/17,No Grass,31,8,W,0.954436451
Agoseris heterophylla,23,2017,6/27/17,No Grass,34,9,W,0.954436451
Agoseris heterophylla,23,2017,5/15/17,No Grass,12,1,W,0.954436451
Agoseris heterophylla,23,2017,6/27/17,No Grass,23,10,W,0.954436451
Agoseris heterophylla,23,2017,6/27/17,No Grass,43,11,W,0.954436451
Agoseris heterophylla,23,2017,5/15/17,No Grass,56,3,W,0.954436451
Agoseris heterophylla,23,2017,6/27/17,No Grass,33,6,W,0.954436451
Agoseris heterophylla,23,2017,5/15/17,No Grass,22,5,W,0.954436451
Agoseris heterophylla,23,2017,5/15/17,No Grass,11,4,W,0.954436451
Agoseris heterophylla,23,2017,5/15/17,No Grass,19,2,W,0.954436451
Calycadenia pauciflora,23,2017,8/20/17,No Grass,2,11,W,0.4575
Calycadenia pauciflora,23,2017,8/20/17,No Grass,2,10,W,0.4575
Calycadenia pauciflora,23,2017,8/20/17,No Grass,3,9,W,0.4575
Calycadenia pauciflora,23,2017,8/20/17,No Grass,3,8,W,0.4575
Calycadenia pauciflora,23,2017,8/20/17,No Grass,3,7,W,0.4575
Calycadenia pauciflora,23,2017,8/20/17,No Grass,3,6,W,0.4575
Calycadenia pauciflora,23,2017,8/20/17,No Grass,1,12,W,0.4575
Calycadenia pauciflora,23,2017,8/20/17,No Grass,1,14,W,0.4575
Calycadenia pauciflora,23,2017,8/20/17,No Grass,4,5,W,0.4575
Calycadenia pauciflora,23,2017,8/20/17,No Grass,1,13,W,0.4575
Calycadenia pauciflora,23,2017,8/20/17,No Grass,4,3,W,0.4575
Calycadenia pauciflora,23,2017,8/20/17,No Grass,4,4,W,0.4575
Calycadenia pauciflora,23,2017,8/20/17,No Grass,6,1,W,0.4575
Calycadenia pauciflora,23,2017,8/20/17,No Grass,5,2,W,0.4575
Clarkia purpurea,23,2017,6/27/17,No Grass,5,1,W,0.342727273
Clarkia purpurea,23,2017,6/27/17,No Grass,6,4,W,0.342727273
Clarkia purpurea,23,2017,6/27/17,No Grass,1,3,W,0.342727273
Clarkia purpurea,23,2017,6/27/17,No Grass,10,2,W,0.342727273
Clarkia purpurea,23,2017,6/27/17,No Grass,18,5,W,0.342727273
Clarkia purpurea,23,2017,6/27/17,No Grass,24,10,W,0.342727273
Clarkia purpurea,23,2017,6/27/17,No Grass,55,7,W,0.342727273
Clarkia purpurea,23,2017,6/27/17,No Grass,30,6,W,0.342727273
Clarkia purpurea,23,2017,6/27/17,No Grass,25,9,W,0.342727273
Clarkia purpurea,23,2017,6/27/17,No Grass,29,8,W,0.342727273
Hemizonia congesta,23,2017,9/18/17,No Grass,3.4,4,W,0.479375
Hemizonia congesta,23,2017,9/18/17,No Grass,3.4,5,W,0.479375
Hemizonia congesta,23,2017,9/18/17,No Grass,3.4,3,W,0.479375
Hemizonia congesta,23,2017,9/18/17,No Grass,3.4,1,W,0.479375
Hemizonia congesta,23,2017,9/18/17,No Grass,3.4,2,W,0.479375
Lasthenia californica,23,2017,6/27/17,No Grass,24,2,W,0.973557692
Lasthenia californica,23,2017,6/27/17,No Grass,32,3,W,0.973557692
Lasthenia californica,23,2017,6/27/17,No Grass,36,4,W,0.973557692
Lasthenia californica,23,2017,5/15/17,No Grass,6,6,W,0.973557692
Lasthenia californica,23,2017,6/27/17,No Grass,54,1,W,0.973557692
Lasthenia californica,23,2017,5/15/17,No Grass,9,5,W,0.973557692
Lasthenia californica,23,2017,5/15/17,No Grass,22,7,W,0.973557692
Lasthenia californica,23,2017,5/15/17,No Grass,36,8,W,0.973557692
Lasthenia californica,23,2017,5/15/17,No Grass,26,9,W,0.973557692
Agoseris heterophylla,29,2017,5/15/17,Grass,32,7,W,0.954436451
Agoseris heterophylla,29,2017,5/15/17,Grass,17,6,W,0.954436451
Agoseris heterophylla,29,2017,5/15/17,Grass,29,5,W,0.954436451
Agoseris heterophylla,29,2017,5/15/17,Grass,25,3,W,0.954436451
Agoseris heterophylla,29,2017,5/15/17,Grass,34,4,W,0.954436451
Agoseris heterophylla,29,2017,5/15/17,Grass,17,2,W,0.954436451
Agoseris heterophylla,29,2017,5/15/17,Grass,9,1,W,0.954436451
Clarkia purpurea,29,2017,6/27/17,Grass,13,9,W,0.342727273
Clarkia purpurea,29,2017,6/27/17,Grass,5,8,W,0.342727273
Clarkia purpurea,29,2017,6/27/17,Grass,28,10,W,0.342727273
Clarkia purpurea,29,2017,6/27/17,Grass,2,4,W,0.342727273
Clarkia purpurea,29,2017,6/27/17,Grass,0,1,W,0.342727273
Clarkia purpurea,29,2017,6/27/17,Grass,1,7,W,0.342727273
Clarkia purpurea,29,2017,6/27/17,Grass,19,6,W,0.342727273
Clarkia purpurea,29,2017,6/27/17,Grass,37,11,W,0.342727273
Clarkia purpurea,29,2017,6/27/17,Grass,16,5,W,0.342727273
Clarkia purpurea,29,2017,6/27/17,Grass,0,3,W,0.342727273
Clarkia purpurea,29,2017,6/27/17,Grass,0,2,W,0.342727273
Clarkia purpurea,29,2017,6/27/17,Grass,23,12,W,0.342727273
Hemizonia congesta,29,2017,9/18/17,Grass,4.8,1,W,0.479375
Hemizonia congesta,29,2017,9/18/17,Grass,4.8,4,W,0.479375
Hemizonia congesta,29,2017,9/18/17,Grass,4.8,5,W,0.479375
Hemizonia congesta,29,2017,9/18/17,Grass,4.8,2,W,0.479375
Hemizonia congesta,29,2017,9/18/17,Grass,4.8,3,W,0.479375
Lasthenia californica,29,2017,5/15/17,Grass,20,1,W,0.973557692
Lasthenia californica,29,2017,5/15/17,Grass,14,3,W,0.973557692
Lasthenia californica,29,2017,5/15/17,Grass,39,4,W,0.973557692
Lasthenia californica,29,2017,5/15/17,Grass,58,2,W,0.973557692
Lasthenia californica,29,2017,5/15/17,Grass,26,5,W,0.973557692
Lasthenia californica,29,2017,5/15/17,Grass,26,11,W,0.973557692
Lasthenia californica,29,2017,5/15/17,Grass,35,12,W,0.973557692
Lasthenia californica,29,2017,5/15/17,Grass,42,13,W,0.973557692
Lasthenia californica,29,2017,5/15/17,Grass,8,6,W,0.973557692
Lasthenia californica,29,2017,5/15/17,Grass,15,7,W,0.973557692
Lasthenia californica,29,2017,5/15/17,Grass,2,8,W,0.973557692
Lasthenia californica,29,2017,5/15/17,Grass,2,9,W,0.973557692
Lasthenia californica,29,2017,5/15/17,Grass,9,10,W,0.973557692
Agoseris heterophylla,29,2017,5/15/17,No Grass,69,3,W,0.954436451
Agoseris heterophylla,29,2017,6/27/17,No Grass,45,10,W,0.954436451
Agoseris heterophylla,29,2017,6/27/17,No Grass,39,11,W,0.954436451
Agoseris heterophylla,29,2017,5/15/17,No Grass,30,2,W,0.954436451
Agoseris heterophylla,29,2017,6/27/17,No Grass,14,12,W,0.954436451
Agoseris heterophylla,29,2017,6/27/17,No Grass,25,9,W,0.954436451
Agoseris heterophylla,29,2017,5/15/17,No Grass,0,13,W,0.954436451
Agoseris heterophylla,29,2017,5/15/17,No Grass,40,1,W,0.954436451
Agoseris heterophylla,29,2017,5/15/17,No Grass,22,4,W,0.954436451
Agoseris heterophylla,29,2017,6/27/17,No Grass,75,5,W,0.954436451
Agoseris heterophylla,29,2017,6/27/17,No Grass,39,6,W,0.954436451
Agoseris heterophylla,29,2017,6/27/17,No Grass,54,8,W,0.954436451
Agoseris heterophylla,29,2017,6/27/17,No Grass,78,7,W,0.954436451
Clarkia purpurea,29,2017,6/27/17,No Grass,4,1,W,0.342727273
Clarkia purpurea,29,2017,6/27/17,No Grass,0,2,W,0.342727273
Clarkia purpurea,29,2017,6/27/17,No Grass,6,3,W,0.342727273
Clarkia purpurea,29,2017,6/27/17,No Grass,45,10,W,0.342727273
Clarkia purpurea,29,2017,6/27/17,No Grass,32,9,W,0.342727273
Clarkia purpurea,29,2017,6/27/17,No Grass,3,6,W,0.342727273
Clarkia purpurea,29,2017,6/27/17,No Grass,12,7,W,0.342727273
Clarkia purpurea,29,2017,6/27/17,No Grass,57,8,W,0.342727273
Clarkia purpurea,29,2017,6/27/17,No Grass,17,4,W,0.342727273
Clarkia purpurea,29,2017,6/27/17,No Grass,0,5,W,0.342727273
Hemizonia congesta,29,2017,9/18/17,No Grass,4.2,3,W,0.479375
Hemizonia congesta,29,2017,9/18/17,No Grass,4.2,2,W,0.479375
Hemizonia congesta,29,2017,9/18/17,No Grass,4.2,4,W,0.479375
Hemizonia congesta,29,2017,9/18/17,No Grass,4.2,1,W,0.479375
Hemizonia congesta,29,2017,9/18/17,No Grass,4.2,5,W,0.479375
Lasthenia californica,29,2017,5/15/17,No Grass,34,4,W,0.973557692
Lasthenia californica,29,2017,5/15/17,No Grass,34,3,W,0.973557692
Lasthenia californica,29,2017,5/15/17,No Grass,29,5,W,0.973557692
Lasthenia californica,29,2017,6/27/17,No Grass,0,2,W,0.973557692
Lasthenia californica,29,2017,6/27/17,No Grass,17,1,W,0.973557692
Lasthenia californica,29,2017,5/15/17,No Grass,17,6,W,0.973557692
Lasthenia californica,29,2017,5/15/17,No Grass,18,7,W,0.973557692
Agoseris heterophylla,30,2017,5/15/17,Grass,12,1,C,0.954436451
Agoseris heterophylla,30,2017,5/15/17,Grass,15,2,C,0.954436451
Agoseris heterophylla,30,2017,5/15/17,Grass,3,3,C,0.954436451
Agoseris heterophylla,30,2017,5/15/17,Grass,7,5,C,0.954436451
Agoseris heterophylla,30,2017,5/15/17,Grass,14,4,C,0.954436451
Agoseris heterophylla,30,2017,6/27/17,Grass,10,11,C,0.954436451
Agoseris heterophylla,30,2017,6/27/17,Grass,6,12,C,0.954436451
Agoseris heterophylla,30,2017,6/27/17,Grass,24,10,C,0.954436451
Agoseris heterophylla,30,2017,6/27/17,Grass,38,8,C,0.954436451
Agoseris heterophylla,30,2017,6/27/17,Grass,45,9,C,0.954436451
Agoseris heterophylla,30,2017,5/15/17,Grass,22,6,C,0.954436451
Agoseris heterophylla,30,2017,5/15/17,Grass,27,7,C,0.954436451
Clarkia purpurea,30,2017,6/27/17,Grass,32,5,C,0.342727273
Clarkia purpurea,30,2017,6/27/17,Grass,19,3,C,0.342727273
Clarkia purpurea,30,2017,6/27/17,Grass,14,1,C,0.342727273
Clarkia purpurea,30,2017,6/27/17,Grass,11,2,C,0.342727273
Clarkia purpurea,30,2017,6/27/17,Grass,31,4,C,0.342727273
Hemizonia congesta,30,2017,9/18/17,Grass,4.6,5,C,0.479375
Hemizonia congesta,30,2017,9/18/17,Grass,4.6,1,C,0.479375
Hemizonia congesta,30,2017,9/18/17,Grass,4.6,4,C,0.479375
Hemizonia congesta,30,2017,9/18/17,Grass,4.6,3,C,0.479375
Hemizonia congesta,30,2017,9/18/17,Grass,4.6,2,C,0.479375
Lasthenia californica,30,2017,5/15/17,Grass,18,1,C,0.973557692
Lasthenia californica,30,2017,5/15/17,Grass,9,2,C,0.973557692
Lasthenia californica,30,2017,5/15/17,Grass,14,3,C,0.973557692
Lasthenia californica,30,2017,5/15/17,Grass,21,4,C,0.973557692
Lasthenia californica,30,2017,5/15/17,Grass,47,5,C,0.973557692
Lasthenia californica,30,2017,5/15/17,Grass,36,6,C,0.973557692
Lasthenia californica,30,2017,5/15/17,Grass,7,7,C,0.973557692
Lasthenia californica,30,2017,5/15/17,Grass,17,8,C,0.973557692
Lasthenia californica,30,2017,5/15/17,Grass,20,11,C,0.973557692
Lasthenia californica,30,2017,5/15/17,Grass,24,12,C,0.973557692
Lasthenia californica,30,2017,5/15/17,Grass,3,13,C,0.973557692
Lasthenia californica,30,2017,5/15/17,Grass,41,14,C,0.973557692
Lasthenia californica,30,2017,5/15/17,Grass,18,9,C,0.973557692
Lasthenia californica,30,2017,5/15/17,Grass,7,10,C,0.973557692
Agoseris heterophylla,30,2017,5/15/17,No Grass,8,2,C,0.954436451
Agoseris heterophylla,30,2017,5/15/17,No Grass,26,3,C,0.954436451
Agoseris heterophylla,30,2017,6/27/17,No Grass,12,4,C,0.954436451
Agoseris heterophylla,30,2017,6/27/17,No Grass,51,5,C,0.954436451
Agoseris heterophylla,30,2017,5/15/17,No Grass,20,1,C,0.954436451
Agoseris heterophylla,30,2017,6/27/17,No Grass,61,9,C,0.954436451
Agoseris heterophylla,30,2017,6/27/17,No Grass,27,10,C,0.954436451
Agoseris heterophylla,30,2017,6/27/17,No Grass,33,11,C,0.954436451
Agoseris heterophylla,30,2017,6/27/17,No Grass,41,12,C,0.954436451
Agoseris heterophylla,30,2017,6/27/17,No Grass,5,18,C,0.954436451
Agoseris heterophylla,30,2017,6/27/17,No Grass,10,17,C,0.954436451
Agoseris heterophylla,30,2017,6/27/17,No Grass,66,6,C,0.954436451
Agoseris heterophylla,30,2017,6/27/17,No Grass,55,13,C,0.954436451
Agoseris heterophylla,30,2017,6/27/17,No Grass,31,14,C,0.954436451
Agoseris heterophylla,30,2017,6/27/17,No Grass,13,15,C,0.954436451
Agoseris heterophylla,30,2017,6/27/17,No Grass,48,16,C,0.954436451
Agoseris heterophylla,30,2017,6/27/17,No Grass,35,7,C,0.954436451
Agoseris heterophylla,30,2017,6/27/17,No Grass,47,8,C,0.954436451
Clarkia purpurea,30,2017,6/27/17,No Grass,18,10,C,0.342727273
Clarkia purpurea,30,2017,6/27/17,No Grass,6,9,C,0.342727273
Clarkia purpurea,30,2017,6/27/17,No Grass,21,6,C,0.342727273
Clarkia purpurea,30,2017,6/27/17,No Grass,33,7,C,0.342727273
Clarkia purpurea,30,2017,6/27/17,No Grass,31,8,C,0.342727273
Clarkia purpurea,30,2017,6/27/17,No Grass,19,4,C,0.342727273
Clarkia purpurea,30,2017,6/27/17,No Grass,17,3,C,0.342727273
Clarkia purpurea,30,2017,6/27/17,No Grass,8,5,C,0.342727273
Clarkia purpurea,30,2017,6/27/17,No Grass,18,2,C,0.342727273
Clarkia purpurea,30,2017,6/27/17,No Grass,19,1,C,0.342727273
Hemizonia congesta,30,2017,9/18/17,No Grass,3.6,5,C,0.479375
Hemizonia congesta,30,2017,9/18/17,No Grass,3.6,4,C,0.479375
Hemizonia congesta,30,2017,9/18/17,No Grass,3.6,1,C,0.479375
Hemizonia congesta,30,2017,9/18/17,No Grass,3.6,3,C,0.479375
Hemizonia congesta,30,2017,9/18/17,No Grass,3.6,2,C,0.479375
Lasthenia californica,30,2017,5/15/17,No Grass,11,3,C,0.973557692
Lasthenia californica,30,2017,6/27/17,No Grass,19,1,C,0.973557692
Lasthenia californica,30,2017,5/15/17,No Grass,41,2,C,0.973557692
Lasthenia californica,30,2017,5/15/17,No Grass,3,4,C,0.973557692
Lasthenia californica,30,2017,5/15/17,No Grass,19,5,C,0.973557692
Lasthenia californica,30,2017,5/15/17,No Grass,36,6,C,0.973557692
Lasthenia californica,30,2017,5/15/17,No Grass,9,7,C,0.973557692
Lasthenia californica,30,2017,5/15/17,No Grass,1,8,C,0.973557692
Lasthenia californica,30,2017,5/15/17,No Grass,33,9,C,0.973557692
Lasthenia californica,30,2017,5/15/17,No Grass,10,10,C,0.973557692
Lasthenia californica,30,2017,5/15/17,No Grass,4,11,C,0.973557692
Agoseris heterophylla,37,2017,5/15/17,Grass,22,4,W,0.954436451
Agoseris heterophylla,37,2017,6/27/17,Grass,6,6,W,0.954436451
Agoseris heterophylla,37,2017,6/27/17,Grass,4,7,W,0.954436451
Agoseris heterophylla,37,2017,6/27/17,Grass,15,5,W,0.954436451
Agoseris heterophylla,37,2017,5/15/17,Grass,5,3,W,0.954436451
Agoseris heterophylla,37,2017,5/15/17,Grass,26,2,W,0.954436451
Agoseris heterophylla,37,2017,5/15/17,Grass,25,1,W,0.954436451
Calycadenia pauciflora,37,2017,8/20/17,Grass,0,11,W,0.4575
Calycadenia pauciflora,37,2017,8/20/17,Grass,0,10,W,0.4575
Calycadenia pauciflora,37,2017,8/20/17,Grass,2,8,W,0.4575
Calycadenia pauciflora,37,2017,8/20/17,Grass,11,1,W,0.4575
Calycadenia pauciflora,37,2017,8/20/17,Grass,2,9,W,0.4575
Calycadenia pauciflora,37,2017,8/20/17,Grass,5,2,W,0.4575
Calycadenia pauciflora,37,2017,8/20/17,Grass,5,3,W,0.4575
Calycadenia pauciflora,37,2017,8/20/17,Grass,4,6,W,0.4575
Calycadenia pauciflora,37,2017,8/20/17,Grass,2,7,W,0.4575
Calycadenia pauciflora,37,2017,8/20/17,Grass,5,4,W,0.4575
Calycadenia pauciflora,37,2017,8/20/17,Grass,4,5,W,0.4575
Hemizonia congesta,37,2017,9/18/17,Grass,3.2,5,W,0.479375
Hemizonia congesta,37,2017,9/18/17,Grass,3.2,4,W,0.479375
Hemizonia congesta,37,2017,9/18/17,Grass,3.2,3,W,0.479375
Hemizonia congesta,37,2017,9/18/17,Grass,3.2,1,W,0.479375
Hemizonia congesta,37,2017,9/18/17,Grass,3.2,2,W,0.479375
Lasthenia californica,37,2017,5/15/17,Grass,20,5,W,0.973557692
Lasthenia californica,37,2017,5/15/17,Grass,31,6,W,0.973557692
Lasthenia californica,37,2017,5/15/17,Grass,0,4,W,0.973557692
Lasthenia californica,37,2017,5/15/17,Grass,59,2,W,0.973557692
Lasthenia californica,37,2017,5/15/17,Grass,15,3,W,0.973557692
Lasthenia californica,37,2017,5/15/17,Grass,39,1,W,0.973557692
Lasthenia californica,37,2017,5/15/17,Grass,1,7,W,0.973557692
Lasthenia californica,37,2017,5/15/17,Grass,19,8,W,0.973557692
Lasthenia californica,37,2017,5/15/17,Grass,40,9,W,0.973557692
Lasthenia californica,37,2017,5/15/17,Grass,29,10,W,0.973557692
Lasthenia californica,37,2017,5/15/17,Grass,6,11,W,0.973557692
Lasthenia californica,37,2017,5/15/17,Grass,15,12,W,0.973557692
Agoseris heterophylla,37,2017,5/15/17,No Grass,28,3,W,0.954436451
Agoseris heterophylla,37,2017,5/15/17,No Grass,13,2,W,0.954436451
Agoseris heterophylla,37,2017,5/15/17,No Grass,18,4,W,0.954436451
Agoseris heterophylla,37,2017,5/15/17,No Grass,3,5,W,0.954436451
Agoseris heterophylla,37,2017,5/15/17,No Grass,6,1,W,0.954436451
Clarkia purpurea,37,2017,6/27/17,No Grass,32,7,W,0.342727273
Clarkia purpurea,37,2017,6/27/17,No Grass,18,6,W,0.342727273
Clarkia purpurea,37,2017,6/27/17,No Grass,4,3,W,0.342727273
Clarkia purpurea,37,2017,6/27/17,No Grass,21,4,W,0.342727273
Clarkia purpurea,37,2017,6/27/17,No Grass,8,5,W,0.342727273
Clarkia purpurea,37,2017,6/27/17,No Grass,7,1,W,0.342727273
Clarkia purpurea,37,2017,6/27/17,No Grass,3,2,W,0.342727273
Hemizonia congesta,37,2017,9/18/17,No Grass,3.4,4,W,0.479375
Hemizonia congesta,37,2017,9/18/17,No Grass,3.4,5,W,0.479375
Hemizonia congesta,37,2017,9/18/17,No Grass,3.4,3,W,0.479375
Hemizonia congesta,37,2017,9/18/17,No Grass,3.4,2,W,0.479375
Hemizonia congesta,37,2017,9/18/17,No Grass,3.4,1,W,0.479375
Lasthenia californica,37,2017,5/15/17,No Grass,10,15,W,0.973557692
Lasthenia californica,37,2017,5/15/17,No Grass,25,14,W,0.973557692
Lasthenia californica,37,2017,5/15/17,No Grass,6,11,W,0.973557692
Lasthenia californica,37,2017,5/15/17,No Grass,7,13,W,0.973557692
Lasthenia californica,37,2017,5/15/17,No Grass,8,10,W,0.973557692
Lasthenia californica,37,2017,5/15/17,No Grass,31,12,W,0.973557692
Lasthenia californica,37,2017,5/15/17,No Grass,12,9,W,0.973557692
Lasthenia californica,37,2017,5/15/17,No Grass,21,7,W,0.973557692
Lasthenia californica,37,2017,5/15/17,No Grass,21,8,W,0.973557692
Lasthenia californica,37,2017,5/15/17,No Grass,14,6,W,0.973557692
Lasthenia californica,37,2017,6/27/17,No Grass,37,1,W,0.973557692
Lasthenia californica,37,2017,6/27/17,No Grass,42,2,W,0.973557692
Lasthenia californica,37,2017,5/15/17,No Grass,9,3,W,0.973557692
Lasthenia californica,37,2017,5/15/17,No Grass,31,4,W,0.973557692
Lasthenia californica,37,2017,5/15/17,No Grass,36,5,W,0.973557692
Agoseris heterophylla,49,2017,5/15/17,Grass,19,10,W,0.954436451
Agoseris heterophylla,49,2017,5/15/17,Grass,24,9,W,0.954436451
Agoseris heterophylla,49,2017,5/15/17,Grass,24,3,W,0.954436451
Agoseris heterophylla,49,2017,5/15/17,Grass,32,8,W,0.954436451
Agoseris heterophylla,49,2017,5/15/17,Grass,37,4,W,0.954436451
Agoseris heterophylla,49,2017,5/15/17,Grass,18,7,W,0.954436451
Agoseris heterophylla,49,2017,5/15/17,Grass,17,6,W,0.954436451
Agoseris heterophylla,49,2017,5/15/17,Grass,19,1,W,0.954436451
Agoseris heterophylla,49,2017,5/15/17,Grass,35,2,W,0.954436451
Agoseris heterophylla,49,2017,5/15/17,Grass,7,5,W,0.954436451
Calycadenia pauciflora,49,2017,8/20/17,Grass,3,1,W,0.4575
Calycadenia pauciflora,49,2017,8/20/17,Grass,3,2,W,0.4575
Clarkia purpurea,49,2017,6/27/17,Grass,0,1,W,0.342727273
Clarkia purpurea,49,2017,6/27/17,Grass,3,4,W,0.342727273
Clarkia purpurea,49,2017,6/27/17,Grass,21,10,W,0.342727273
Clarkia purpurea,49,2017,6/27/17,Grass,8,9,W,0.342727273
Clarkia purpurea,49,2017,6/27/17,Grass,8,3,W,0.342727273
Clarkia purpurea,49,2017,6/27/17,Grass,5,5,W,0.342727273
Clarkia purpurea,49,2017,6/27/17,Grass,3,2,W,0.342727273
Clarkia purpurea,49,2017,6/27/17,Grass,4,6,W,0.342727273
Clarkia purpurea,49,2017,6/27/17,Grass,9,8,W,0.342727273
Clarkia purpurea,49,2017,6/27/17,Grass,2,7,W,0.342727273
Hemizonia congesta,49,2017,9/18/17,Grass,4,5,W,0.479375
Hemizonia congesta,49,2017,9/18/17,Grass,4,4,W,0.479375
Hemizonia congesta,49,2017,9/18/17,Grass,4,1,W,0.479375
Hemizonia congesta,49,2017,9/18/17,Grass,4,2,W,0.479375
Hemizonia congesta,49,2017,9/18/17,Grass,4,3,W,0.479375
Lasthenia californica,49,2017,5/18/17,Grass,49,1,W,0.973557692
Lasthenia californica,49,2017,5/18/17,Grass,21,2,W,0.973557692
Lasthenia californica,49,2017,5/18/17,Grass,17,3,W,0.973557692
Lasthenia californica,49,2017,5/18/17,Grass,8,4,W,0.973557692
Lasthenia californica,49,2017,5/18/17,Grass,11,5,W,0.973557692
Lasthenia californica,49,2017,5/18/17,Grass,47,6,W,0.973557692
Lasthenia californica,49,2017,5/18/17,Grass,4,8,W,0.973557692
Lasthenia californica,49,2017,5/18/17,Grass,4,9,W,0.973557692
Lasthenia californica,49,2017,5/18/17,Grass,4,10,W,0.973557692
Lasthenia californica,49,2017,5/18/17,Grass,5,11,W,0.973557692
Lasthenia californica,49,2017,5/18/17,Grass,8,12,W,0.973557692
Lasthenia californica,49,2017,5/18/17,Grass,6,13,W,0.973557692
Lasthenia californica,49,2017,5/18/17,Grass,14,7,W,0.973557692
Agoseris heterophylla,49,2017,5/15/17,No Grass,13,2,W,0.954436451
Agoseris heterophylla,49,2017,5/15/17,No Grass,7,1,W,0.954436451
Agoseris heterophylla,49,2017,5/15/17,No Grass,25,3,W,0.954436451
Agoseris heterophylla,49,2017,5/15/17,No Grass,26,4,W,0.954436451
Agoseris heterophylla,49,2017,5/15/17,No Grass,9,5,W,0.954436451
Calycadenia pauciflora,49,2017,8/20/17,No Grass,5,3,W,0.4575
Calycadenia pauciflora,49,2017,8/20/17,No Grass,5,2,W,0.4575
Calycadenia pauciflora,49,2017,8/20/17,No Grass,6,1,W,0.4575
Calycadenia pauciflora,49,2017,8/20/17,No Grass,4,10,W,0.4575
Calycadenia pauciflora,49,2017,8/20/17,No Grass,5,4,W,0.4575
Calycadenia pauciflora,49,2017,8/20/17,No Grass,3,11,W,0.4575
Calycadenia pauciflora,49,2017,8/20/17,No Grass,3,12,W,0.4575
Calycadenia pauciflora,49,2017,8/20/17,No Grass,5,5,W,0.4575
Calycadenia pauciflora,49,2017,8/20/17,No Grass,4,9,W,0.4575
Calycadenia pauciflora,49,2017,8/20/17,No Grass,3,13,W,0.4575
